"word","target","distrOne","distrTwo","corrAns","w1","w2","w3"
"RAMBLE","ströva","strutta","spurta",1,"ströva","strutta","spurta"
"ROAM","ströva omkring","ta sig fram","luffa runt",2,"ta sig fram","ströva omkring","luffa runt"
"ROLL","vingla","snubbla","svassa",3,"svassa","snubbla","vingla"
"RUB","gnugga","riva","klappa",2,"klappa","gnugga","riva"
"RUN","springa","rusa","jogga",1,"springa","rusa","jogga"
"RUSH","rusa","springa","löpa",1,"rusa","springa","löpa"
"SCOOP","skyffla","dika","skrapa",2,"dika","skyffla","skrapa"
"SCRAPE","skrapa","rispa","klösa",3,"klösa","rispa","skrapa"
"SCRATCH","repa","riva","klösa",2,"riva","repa","klösa"
"SCRUB","skrubba","sopa","skrapa",3,"sopa","skrapa","skrubba"
"SCUFF","hasa sig fram","dra sig fram","kasta sig fram",1,"hasa sig fram","kasta sig fram","dra sig fram"
"SEIZE","fånga","klämma","fästa",1,"fånga","fästa","klämma"
"SHAKE","skaka","röra","vispa",2,"vispa","skaka","röra"
"SKATE","åka skridskor","åka skidor","åka kälke",1,"åka skridskor","åka kälke","åka skidor"
"SKIM","skumma","vispa","sleva",3,"vispa","sleva","skumma"
"SKIP","hoppa","kliva","strutta",1,"hoppa","strutta","kliva"
"SLAP","smälla till","knäppa fast","klämma åt",1,"smälla till","knäppa fast","klämma åt"
"SLIDE","glida","ramla","hasa",1,"glida","ramla","hasa"
"SLIP","halka","snava","ramla",1,"halka","ramla","snava"
"SLITHER","hasa","glida","trilla",2,"glida","hasa","trilla"
"SNATCH","rycka till sig","knuffa ifrån sig","plocka åt sig",1,"rycka till sig","plocka åt sig","knuffa ifrån sig"
"SNEAK","smyga","hasa","glida",1,"smyga","glida","hasa"
"SPRINT","spurta","springa","löpa",2,"springa","spurta","löpa"
"SQUEEZE","klämma","knuffa","knäppa",1,"klämma","knäppa","knuffa"
"STAB","sticka","hacka","skära",2,"skära","sticka","hacka"
"STAGGER","ragla","lunka","halka",1,"ragla","halka","lunka"
"STAMP","stampa","kliva","skutta",2,"skutta","stampa","kliva"
"STEP","gå","klampa","traska",1,"gå","traska","klampa"
"STIR","röra","sleva","vispa",3,"vispa","sleva","röra"
"STOMP","stampa","stiga","kliva",1,"stampa","stiga","kliva"
"STRAY","ströva","vandra","promenera",2,"vandra","ströva","promenera"
"STRIDE","kliva","tassa","lunka",2,"tassa","kliva","lunka"
"STROLL","strosa","trava","marschera",3,"trava","marschera","strosa"
"STRUT","svassa","lunka","strosa",3,"lunka","strosa","svassa"
"STUMBLE","snubbla","glida","svaja",3,"glida","svaja","snubbla"
"SWAY","vingla","tassa","ramla",1,"vingla","ramla","tassa"
"SWITCH","slå på/av","knäppa","nypa",3,"knäppa","nypa","slå på/av"
"THROW","kasta","greppa","träffa",1,"kasta","greppa","träffa"
"TIPTOE","gå på tå","snava","sparka",3,"snava","sparka","gå på tå"
"TOSS","slänga","fånga","gripa",2,"fånga","slänga","gripa"
"TRAIPSE","traska","stappla","vandra",2,"stappla","traska","vandra"
"TREAD","trampa","stampa","klampa",2,"klampa","trampa","stampa"
"TRIP","snubbla","stampa","stappla",3,"stappla","stampa","snubbla"
"TROT","trava","promenera","flanera",3,"promenera","flanera","trava"
"TRUDGE","släpa sig fram","kasta sig fram","ta sig fram",1,"släpa sig fram","ta sig fram","kasta sig fram"
"TUG","rycka","pressa","slå",3,"pressa","slå","rycka"
"TWINE","tvinna","binda","knyta",1,"tvinna","knyta","binda"
"WADE","vada","pulsa","plöja",2,"pulsa","vada","plöja"
"WALK","gå","promenera","marschera",1,"gå","promenera","marschera"
"WANDER","vandra","marschera","spatsera",1,"vandra","marschera","spatsera"
"WASH","tvätta","skura","sopa",3,"skura","sopa","tvätta"
"WHIP","piska","klappa","slå",2,"slå","piska","klappa"
"WIPE","torka","putsa","gnugga",3,"putsa","gnugga","torka"
"WOBBLE","vingla","ramla","glida",3,"glida","ramla","vingla"
"WRAP","slå in","slå ihop","slå till",1,"slå in","slå ihop","slå till"
